Video,mos_j,sos_j,ref,name,bitladder,resolution,bitrate,orientation,framerate,content_name,height,width
28f882980e083e686554dcfae8670ae6,53.16170834549803,2.6629350698096004,0,1080p_1M_#Files_Nov6_IMG_7252_0_10.mp4,1080p_1M_,1080p,1M,Landscape,30.0,Files_Nov6_IMG_7252_0_10.mp4,1080,1920
94f284c1ee850eca27ea2897cdda7198,53.16601636764445,2.739830948000156,0,720p_0.5M_#Files_Dec19_PXL_20231213_073858196_0_7.mp4,720p_0.5M_,720p,0.5M,Portrait,30.0,Files_Dec19_PXL_20231213_073858196_0_7.mp4,1280,720
614cf4c66d52384138b36b711b08b565,53.16665628739684,2.6550077139055395,0,720p_2M_#Files_Dec17_IMG_1066_0_4.mp4,720p_2M_,720p,2M,Landscape,30.0,Files_Dec17_IMG_1066_0_4.mp4,720,1280
cc51f95f34b331ceb684c179bfbd7535,53.16900113307077,2.154102975747003,0,1080p_0.5M_#Files_Jan15_PXL_20240107_054858976_0_6.mp4,1080p_0.5M_,1080p,0.5M,Portrait,30.0,Files_Jan15_PXL_20240107_054858976_0_6.mp4,1920,1080
2520f8fb41ff2106ac13250f3ec6a000,53.17802949505069,2.205768568677135,0,720p_0.5M_#Files_Dec19_IMG_1103_0_5.mp4,720p_0.5M_,720p,0.5M,Landscape,30.0,Files_Dec19_IMG_1103_0_5.mp4,720,1280
00c29cf90d1711875d7da56188bf490c,53.17838837600637,2.731837949251026,0,720p_0.5M_#Files_Dec11_PXL_20231211_032346273_0_9.mp4,720p_0.5M_,720p,0.5M,Landscape,29.97,Files_Dec11_PXL_20231211_032346273_0_9.mp4,720,1280
d27c6c0e3e39b7619eec890e16b3e12f,53.198698193765104,2.988110635632088,1,1080p_ref_#Files_Nov29_IMG_6843_1_11.mp4,1080p_ref_,ref,ref,Landscape,59.94,Files_Nov29_IMG_6843_1_11.mp4,1080,1920
074863acff599e70cdefd13085cf4c9b,53.20325866608037,2.7551163551596853,0,1080p_1M_#Files_Jan15_IMG_6549_0_7.mp4,1080p_1M_,1080p,1M,Portrait,29.97002997002997,Files_Jan15_IMG_6549_0_7.mp4,1920,1080
0b33d20773be2b2bff38bcd596df3b60,53.20698438231735,2.1207313466008006,0,720p_2M_#Files_Nov20_IMG_0689_0_6.mp4,720p_2M_,720p,2M,Landscape,30.0,Files_Nov20_IMG_0689_0_6.mp4,720,1280
ab655e9e909decaeccbd17504208ecdc,53.23278095507505,2.5006202826926347,0,1080p_0.5M_#Files_Dec30_IMG_1258_7_17.mp4,1080p_0.5M_,1080p,0.5M,Landscape,30.0,Files_Dec30_IMG_1258_7_17.mp4,1080,1920
36f02834fc86f0fe202804a79dc769bb,53.24133234795948,2.0913846242124148,0,720p_0.5M_#Files_Dec30_IMG_1258_7_17.mp4,720p_0.5M_,720p,0.5M,Landscape,30.0,Files_Dec30_IMG_1258_7_17.mp4,720,1280
6716bdbee00990f29ee9c75046a40cb5,53.24190120241177,2.624593630014085,0,360p_0.2M_#Files_Dec19_PXL_20231213_000203379_1_11.mp4,360p_0.2M_,360p,0.2M,Portrait,30.0,Files_Dec19_PXL_20231213_000203379_1_11.mp4,640,360
316cad874c87755ec999847c83fbbb3a,53.24849995155121,2.493380267815885,0,720p_2M_#Files_Nov29_IMG_6760_0_10.mp4,720p_2M_,720p,2M,Landscape,59.94,Files_Nov29_IMG_6760_0_10.mp4,720,1280
213f0b1cf683e9169e176d27295aaf1b,53.25000388984103,2.003435587988432,0,1080p_0.5M_#Files_Dec21_IMG_1168_0_6.mp4,1080p_0.5M_,1080p,0.5M,Landscape,30.0,Files_Dec21_IMG_1168_0_6.mp4,1080,1920
83278b40599f08042853e443d28187f3,53.26261266164113,2.5812508925919224,0,1080p_3M_#Files_Nov4_PXL_20230701_003302375_0_5.mp4,1080p_3M_,1080p,3M,Landscape,30.0,Files_Nov4_PXL_20230701_003302375_0_5.mp4,1080,1920
b41b1c1c5610aa2cc6cc5190de53d70a,53.263283373642174,2.607307238705655,0,1080p_1M_#Files_Nov9_IMG_6637_3_13.mp4,1080p_1M_,1080p,1M,Landscape,30.0,Files_Nov9_IMG_6637_3_13.mp4,1080,1920
626ee5f7d00e6e33c69914f9f5b97c56,53.26468177881921,1.9817205982565325,0,720p_0.5M_#Files_Nov9_IMG_1115_2_12.mp4,720p_0.5M_,720p,0.5M,Portrait,29.97,Files_Nov9_IMG_1115_2_12.mp4,1280,720
cec98bd0501c08c926cc765cc4b53e3d,53.26475880271297,2.595656554707978,0,1080p_3M_#Files_Oct30_IMG_8310_4_14.mp4,1080p_3M_,1080p,3M,Portrait,29.97,Files_Oct30_IMG_8310_4_14.mp4,1920,1080
69361268ae23c03c101c60b234f0bdc8,53.28634622887922,2.1192228358222804,0,1080p_3M_#Files_Oct30_IMG_4056_0_10.mp4,1080p_3M_,1080p,3M,Portrait,29.97,Files_Oct30_IMG_4056_0_10.mp4,1920,1080
f5ca3a27450f50322d649e0689b389d4,53.29279303504169,1.7935246386914665,0,720p_0.5M_#Files_Nov12_20230930_212900000_iOS_0_8.mp4,720p_0.5M_,720p,0.5M,Portrait,30.0,Files_Nov12_20230930_212900000_iOS_0_8.mp4,1280,720
e2eb5f5ddf0415408c4ce3fb40e91334,53.31720221637779,2.119971221210622,0,720p_2M_#Files_Dec6_IMG_0818_0_10.mp4,720p_2M_,720p,2M,Landscape,30.0,Files_Dec6_IMG_0818_0_10.mp4,720,1280
d8ab47b8934b64935a4900f76f0f71f1,53.31776495925372,2.353860108217555,0,720p_2M_#Files_Nov29_IMG_6559_12_22.mp4,720p_2M_,720p,2M,Landscape,59.94,Files_Nov29_IMG_6559_12_22.mp4,720,1280
51411fd6d1646bf1795275e6d9c07c85,53.33906719391699,2.2673298133053432,0,1080p_0.5M_#Files_Nov26_IMG_0752_0_6.mp4,1080p_0.5M_,1080p,0.5M,Portrait,30.0,Files_Nov26_IMG_0752_0_6.mp4,1920,1080
7435fdf9b5cda9a4299a7be5707ff911,53.37639727450611,2.765077366911649,0,720p_0.5M_#Files_Oct30_IMG_5900_0_6.mp4,720p_0.5M_,720p,0.5M,Portrait,29.97,Files_Oct30_IMG_5900_0_6.mp4,1280,720
ded7465586ae37fa00a1fd067475b862,53.37865474608504,3.11993217121648,1,1080p_ref_#Files_Oct30_IMG_3814_0_10.mp4,1080p_ref_,ref,ref,Portrait,25.0,Files_Oct30_IMG_3814_0_10.mp4,1920,1080
650c3381d36a6c63ada7d7752dc9b247,53.38757586143133,3.01691445743822,0,720p_0.5M_#Files_Nov19_PXL_20231118_031453148_0_4.mp4,720p_0.5M_,720p,0.5M,Portrait,29.97,Files_Nov19_PXL_20231118_031453148_0_4.mp4,1280,720
b86795d298b653b94d34bb0beef6bdac,53.39093841808832,2.1205518915420893,0,720p_0.5M_#Files_Dec19_PXL_20231211_232623868_0_8.mp4,720p_0.5M_,720p,0.5M,Portrait,30.0,Files_Dec19_PXL_20231211_232623868_0_8.mp4,1280,720
d85bf2760e699db6c4c87ba25e12d22b,53.39397797001578,3.167955655652977,0,1080p_3M_#Files_Dec19_PXL_20231213_000957592_1_11.mp4,1080p_3M_,1080p,3M,Portrait,30.0,Files_Dec19_PXL_20231213_000957592_1_11.mp4,1920,1080
391a690269ddb2abfe5b9a681a76f79a,53.39910916394149,2.5587156330674192,0,1080p_1M_#Files_Dec26_IMG_6468_2_12.mp4,1080p_1M_,1080p,1M,Portrait,29.97002997002997,Files_Dec26_IMG_6468_2_12.mp4,1920,1080
9433385cba68127cb48b0f052488f48a,53.40026478464831,2.6557152125131656,0,360p_0.2M_#Files_Dec30_IMG_1256_5_15.mp4,360p_0.2M_,360p,0.2M,Landscape,30.0,Files_Dec30_IMG_1256_5_15.mp4,360,640
b4b7b8f7326fc3cf7d27371ef498b9fb,53.4017420203855,1.9270489117239085,0,720p_2M_#Files_Jan15_PXL_20240109_065649583 2024-01-13 12_5_15.mp4,720p_2M_,720p,2M,Portrait,30.0,Files_Jan15_PXL_20240109_065649583 2024-01-13 12_5_15.mp4,1280,720
f1c76ecd63efa70c0a345a1ce13642b9,53.404561899446094,2.992596934240197,0,720p_0.5M_#Files_Nov12_20220312_071957000_iOS_5_15.mp4,720p_0.5M_,720p,0.5M,Landscape,30.0,Files_Nov12_20220312_071957000_iOS_5_15.mp4,720,1280
b01b978991f1985b8c78dc75e2ad66e5,53.40544860361084,2.501045207110553,0,720p_2M_#Files_Oct30_IMG_4277_0_10.mp4,720p_2M_,720p,2M,Landscape,30.0,Files_Oct30_IMG_4277_0_10.mp4,720,1280
d729051a4a3e152ea22800a23a9d116d,53.417175906232686,2.171092411730078,1,1080p_ref_#Files_Oct30_IMG_0972_0_3.mp4,1080p_ref_,ref,ref,Landscape,29.97,Files_Oct30_IMG_0972_0_3.mp4,1080,1920
e6ad147dbd77581eda48a1f13aab30d5,53.42599299932304,1.8466204157967936,0,360p_0.2M_#Files_Dec21_IMG_0017_0_10.mp4,360p_0.2M_,360p,0.2M,Portrait,30.0,Files_Dec21_IMG_0017_0_10.mp4,640,360
c2566d32f6c41cdbb67691b072561b2d,53.42879485150153,2.4511746905778407,0,1080p_3M_#Files_Dec21_IMG_1187_0_8.mp4,1080p_3M_,1080p,3M,Landscape,30.0,Files_Dec21_IMG_1187_0_8.mp4,1080,1920
1fd182232a64d1695370db87ce73575d,53.43439910892661,2.171640494532959,0,720p_2M_#Files_Dec21_IMG_1114_0_5.mp4,720p_2M_,720p,2M,Landscape,30.0,Files_Dec21_IMG_1114_0_5.mp4,720,1280
a944df2d4729e9b5b5c39fdad3d1ef84,53.44440397075633,2.001739834966508,0,360p_0.2M_#Files_Dec19_PXL_20231212_235930778_2_12.mp4,360p_0.2M_,360p,0.2M,Portrait,30.0,Files_Dec19_PXL_20231212_235930778_2_12.mp4,640,360
9000c80f6bd96fc808b4d7fe04a1b51b,53.46496631980381,2.8026830193118912,0,1080p_1M_#Files_Nov12_20220502_062810000_iOS_26_36.mp4,1080p_1M_,1080p,1M,Portrait,29.97,Files_Nov12_20220502_062810000_iOS_26_36.mp4,1920,1080
58436681cff40c1367db7ed773e3c315,53.46821928448874,2.457252429719609,0,720p_0.5M_#Files_Dec21_IMG_1128_0_5.mp4,720p_0.5M_,720p,0.5M,Landscape,30.0,Files_Dec21_IMG_1128_0_5.mp4,720,1280
2a0bb3718b9a5e5b8086b79c4a2603a4,53.47110158050406,2.394740172134888,0,1080p_1M_#Files_Nov12_IMG_0050_0_4.mp4,1080p_1M_,1080p,1M,Landscape,30.0,Files_Nov12_IMG_0050_0_4.mp4,1080,1920
547a2ed8a8ff8cfdca505674b4272bfa,53.47753821994269,2.1723005133329933,0,1080p_3M_#Files_Nov8_IMG_5545_0_4.mp4,1080p_3M_,1080p,3M,Portrait,59.94,Files_Nov8_IMG_5545_0_4.mp4,1920,1080
15c691b64ad63daaf8439d3394f63fdf,53.48226786311181,2.3425322962417856,0,1080p_0.5M_#Files_Nov12_IMG_0671_0_8.mp4,1080p_0.5M_,1080p,0.5M,Landscape,30.0,Files_Nov12_IMG_0671_0_8.mp4,1080,1920
e7a344ab96eb65c21cc96d67bea01582,53.48342000785731,3.071174777347576,0,1080p_3M_#Files_Nov8_IMG_5537_0_6.mp4,1080p_3M_,1080p,3M,Portrait,59.94,Files_Nov8_IMG_5537_0_6.mp4,1920,1080
c657fd092aadaf74a847b9c8b32c15fa,53.49873655280321,2.722809509414904,0,720p_0.5M_#Files_Nov9_IMG_1142_7_17.mp4,720p_0.5M_,720p,0.5M,Landscape,30.0,Files_Nov9_IMG_1142_7_17.mp4,720,1280
a830fb450677a5887a0dfdf1d357f737,53.50016040932539,3.3072817102727696,0,1080p_3M_#Files_Nov20_IMG_0677_0_8.mp4,1080p_3M_,1080p,3M,Portrait,30.0,Files_Nov20_IMG_0677_0_8.mp4,1920,1080
22776259268a057b861c5dd4cee847d5,53.50595569145618,2.488848861925986,0,1080p_1M_#Files_Dec19_PXL_20231211_030016479 2023-12-19 12_13_23.mp4,1080p_1M_,1080p,1M,Portrait,29.97,Files_Dec19_PXL_20231211_030016479 2023-12-19 12_13_23.mp4,1920,1080
cb22406c9d157c844f1d68ace0e6cbc9,53.51052465697264,2.8178732946030074,0,720p_0.5M_#Files_Dec19_PXL_20231213_065531334_0_8.mp4,720p_0.5M_,720p,0.5M,Portrait,30.0,Files_Dec19_PXL_20231213_065531334_0_8.mp4,1280,720
201af6fdc4bf575a9d832122cdd74951,53.51505931350693,1.859636844179896,0,1080p_0.5M_#Files_Oct30_IMG_4872_0_10.mp4,1080p_0.5M_,1080p,0.5M,Portrait,29.97,Files_Oct30_IMG_4872_0_10.mp4,1920,1080
cb182977efed785fcb90e93a4aa36e79,53.524565397707306,2.6371637018181406,0,360p_0.2M_#Files_Dec26_IMG_0235_0_6.mp4,360p_0.2M_,360p,0.2M,Portrait,29.97002997002997,Files_Dec26_IMG_0235_0_6.mp4,640,360
983f86220f74d2ca0057e52453985124,53.5322108279093,2.3776845831181816,0,1080p_1M_#Files_Nov29_IMG_7165_24_34.mp4,1080p_1M_,1080p,1M,Landscape,59.94,Files_Nov29_IMG_7165_24_34.mp4,1080,1920
92b9cf77667442efc5fd062ce3a48acf,53.533831900627,3.232803347847759,0,720p_0.5M_#Files_Nov6_IMG_5581_10_20.mp4,720p_0.5M_,720p,0.5M,Portrait,30.0,Files_Nov6_IMG_5581_10_20.mp4,1280,720
85e09f586037fae154bc72b32af1768c,53.53487432664727,2.118025995712737,0,720p_0.5M_#Files_Nov8_IMG_5561_0_10.mp4,720p_0.5M_,720p,0.5M,Landscape,59.94,Files_Nov8_IMG_5561_0_10.mp4,720,1280
d725179bb4bd18879d1bcfbbded517fe,53.53524255717174,2.2598191491642505,0,1080p_0.5M_#Files_Dec19_IMG_1103_0_5.mp4,1080p_0.5M_,1080p,0.5M,Landscape,30.0,Files_Dec19_IMG_1103_0_5.mp4,1080,1920
69e77412d7d87d4257ce2a6b82fbbec6,53.53573166820068,2.632612976069564,0,1080p_3M_#Files_Nov12_20220701_093109000_iOS_7_17.mp4,1080p_3M_,1080p,3M,Portrait,30.0,Files_Nov12_20220701_093109000_iOS_7_17.mp4,1920,1080
221e25b3901216769a44277a4c6c25ea,53.53715135922333,3.0399902861507986,1,1080p_ref_#Files_Dec5_PXL_20231205_150813273_0_10.mp4,1080p_ref_,ref,ref,Landscape,30.0,Files_Dec5_PXL_20231205_150813273_0_10.mp4,1080,1920
b9797747f4cdea9a00679cc7bdbcb652,53.537835728521806,2.492777746136461,0,1080p_3M_#Files_Nov19_PXL_20231118_031316105_0_5.mp4,1080p_3M_,1080p,3M,Portrait,27.396,Files_Nov19_PXL_20231118_031316105_0_5.mp4,1920,1080
0d5139f62db183261357d24d4d6bb6c5,53.5486588710336,2.6689265071276425,0,720p_0.5M_#Files_Nov8_IMG_4301_0_4.mp4,720p_0.5M_,720p,0.5M,Portrait,30.0,Files_Nov8_IMG_4301_0_4.mp4,1280,720
20c32f02288e5432b955d6753228c03d,53.56793680020807,2.7529743547230825,0,360p_0.2M_#Files_Nov4_IMG_6020_0_10.mp4,360p_0.2M_,360p,0.2M,Portrait,29.97,Files_Nov4_IMG_6020_0_10.mp4,640,360
50beb3bd6ad6ff128368542645c6b2aa,53.56829215391703,3.3793941823004445,0,1080p_0.5M_#Files_Oct30_IMG_5925_0_9.mp4,1080p_0.5M_,1080p,0.5M,Portrait,29.97,Files_Oct30_IMG_5925_0_9.mp4,1920,1080
d72d048e08e6b7a07660138eaa622af2,53.57120189413049,2.151151420250803,0,1080p_1M_#Files_Oct30_IMG_0601_0_7.mp4,1080p_1M_,1080p,1M,Landscape,30.0,Files_Oct30_IMG_0601_0_7.mp4,1080,1920
e7f6f25f4bb6cf4c03b885f833fc4447,53.575511676758985,2.9463072311419056,0,720p_2M_#Files_Dec6_IMG_0831_0_10.mp4,720p_2M_,720p,2M,Landscape,30.0,Files_Dec6_IMG_0831_0_10.mp4,720,1280
5e99b5a1f96908139161b843a1a33d89,53.57702221277756,2.86986971115953,0,720p_2M_#Files_Dec21_IMG_1165_0_8.mp4,720p_2M_,720p,2M,Portrait,30.0,Files_Dec21_IMG_1165_0_8.mp4,1280,720
a5ae0d3b3a01e47d9761e14b063969d0,53.58031894083096,2.8200281899023074,0,720p_0.5M_#Files_Oct30_IMG_0624_2_12.mp4,720p_0.5M_,720p,0.5M,Landscape,30.0,Files_Oct30_IMG_0624_2_12.mp4,720,1280
1556a4e79a74a04d3a8e69457fbdf4a0,53.58466709891375,2.1689153954856586,0,720p_2M_#Files_Dec13_IMG_4222_0_6.mp4,720p_2M_,720p,2M,Landscape,30.0,Files_Dec13_IMG_4222_0_6.mp4,720,1280
69e4429c3dda4aa7dd7082b13dff037d,53.589941897130124,2.9291387037616343,0,1080p_1M_#Files_Oct30_PXL_20231028_050942750_0_10.mp4,1080p_1M_,1080p,1M,Portrait,30.0,Files_Oct30_PXL_20231028_050942750_0_10.mp4,1920,1080
77c238b9c8890713023a0a8c6b3bf587,53.59102353677888,2.823715768651443,0,720p_2M_#Files_Nov12_20220826_223624000_iOS_0_3.mp4,720p_2M_,720p,2M,Landscape,29.97,Files_Nov12_20220826_223624000_iOS_0_3.mp4,720,1280
cdd79afdfc0892f9f2cd9130318c6776,53.59280711397917,2.303880442294859,0,1080p_0.5M_#Files_Oct30_PXL_20231028_050942750_0_10.mp4,1080p_0.5M_,1080p,0.5M,Portrait,30.0,Files_Oct30_PXL_20231028_050942750_0_10.mp4,1920,1080
cfa30508b6a546efbede4b2119d1c236,53.628585205469946,2.624856581665176,0,720p_2M_#Files_Dec19_PXL_20231212_212808993_2_12.mp4,720p_2M_,720p,2M,Portrait,29.892,Files_Dec19_PXL_20231212_212808993_2_12.mp4,1280,720
3323ae85d0602c20a81b930c21239263,53.62906766571112,3.138200836607602,0,1080p_0.5M_#Files_Nov29_IMG_7232_1_11.mp4,1080p_0.5M_,1080p,0.5M,Portrait,59.94,Files_Nov29_IMG_7232_1_11.mp4,1920,1080
d160d262be481eb1360d801abe62dc83,53.63179409272991,2.5304264187167345,0,1080p_1M_#Files_Nov4_PXL_20230301_020256050_13_23.mp4,1080p_1M_,1080p,1M,Landscape,29.97,Files_Nov4_PXL_20230301_020256050_13_23.mp4,1080,1920
54a33f1389db95921544ec03225420ac,53.63395965153367,1.7500027640453626,0,360p_0.2M_#Files_Jan15_PXL_20240102_084119820_0_9.mp4,360p_0.2M_,360p,0.2M,Portrait,30.0,Files_Jan15_PXL_20240102_084119820_0_9.mp4,640,360
244520335c4af242e5a9185587cfcac5,53.63620603596765,2.128827442669388,0,720p_0.5M_#Files_Dec19_PXL_20231213_085555371_2_12.mp4,720p_0.5M_,720p,0.5M,Portrait,30.0,Files_Dec19_PXL_20231213_085555371_2_12.mp4,1280,720
bb4fd67f8c6cac495d51253bbd519893,53.64641465948437,2.826393952845021,0,720p_2M_#Files_Oct30_IMG_0540 2023-10-28 05_3_13.mp4,720p_2M_,720p,2M,Landscape,30.0,Files_Oct30_IMG_0540 2023-10-28 05_3_13.mp4,720,1280
fac38f16d1d2d8839e878d128bff1e9a,53.649202223670414,2.41478379689198,0,720p_0.5M_#Files_Dec3_IMG_6210_5_15.mp4,720p_0.5M_,720p,0.5M,Landscape,29.97,Files_Dec3_IMG_6210_5_15.mp4,720,1280
b95ec97cf9a62c6b145d0cf29d67e2af,53.6700005512109,2.1539873180051483,0,1080p_1M_#Files_Nov8_IMG_6183_18_28.mp4,1080p_1M_,1080p,1M,Landscape,59.94,Files_Nov8_IMG_6183_18_28.mp4,1080,1920
d3395d09a7f8343cfdd116eab8700348,53.67601036993496,2.544042611623747,0,1080p_0.5M_#Files_Oct30_IMG_6039_0_8.mp4,1080p_0.5M_,1080p,0.5M,Portrait,30.0,Files_Oct30_IMG_6039_0_8.mp4,1920,1080
ee789bdb11e0068358c5bc95e5498d3e,53.681333465532,1.8788081460285213,1,1080p_ref_#Files_Oct30_IMG_0933 2023-10-24 04_22_32.mp4,1080p_ref_,ref,ref,Landscape,29.97,Files_Oct30_IMG_0933 2023-10-24 04_22_32.mp4,1080,1920
d702f2617e32a35fea2c09698a0a9ffc,53.7036049591991,2.5312972565381333,0,720p_0.5M_#Files_Dec26_IMG_6435_0_10.mp4,720p_0.5M_,720p,0.5M,Portrait,29.97002997002997,Files_Dec26_IMG_6435_0_10.mp4,1280,720
1956bf858a426b88008126df9c206ab3,53.70412553064308,2.6603237899958274,0,720p_0.5M_#Files_Jan15_IMG_6549_0_7.mp4,720p_0.5M_,720p,0.5M,Portrait,29.97002997002997,Files_Jan15_IMG_6549_0_7.mp4,1280,720
06609efe2598ca78809c1b8af034f6ce,53.7096373395994,2.28184356151233,0,1080p_1M_#Files_Oct30_IMG_0972_0_3.mp4,1080p_1M_,1080p,1M,Landscape,29.97,Files_Oct30_IMG_0972_0_3.mp4,1080,1920
21e1f3628c68814a6ffaa43a6d984422,53.71027748353867,2.483512425547151,0,720p_0.5M_#Files_Nov29_IMG_7070_4_14.mp4,720p_0.5M_,720p,0.5M,Landscape,59.94,Files_Nov29_IMG_7070_4_14.mp4,720,1280
602b58e3e477d90b9161906f2c3e3cc0,53.712633993979175,2.36506707382322,1,1080p_ref_#Files_Nov4_PXL_20230209_043613659_0_4.mp4,1080p_ref_,ref,ref,Landscape,30.049,Files_Nov4_PXL_20230209_043613659_0_4.mp4,1080,1920
5b4e6aa7840babe231844f8b8ac50e86,53.71755558513564,2.721357931993188,0,360p_0.2M_#Files_Dec13_IMG_3548_27_37.mp4,360p_0.2M_,360p,0.2M,Portrait,30.0,Files_Dec13_IMG_3548_27_37.mp4,640,360
b69ea74eb0edb29f03ca275e20d2ac57,53.73155587654106,2.686187658341592,0,1080p_0.5M_#Files_Dec21_IMG_0018 2023-12-21 18_0_8.mp4,1080p_0.5M_,1080p,0.5M,Portrait,30.0,Files_Dec21_IMG_0018 2023-12-21 18_0_8.mp4,1920,1080
aef3f88e406387200d1b66dd28c95d2c,53.73485998169558,3.187795116417058,0,720p_2M_#Files_Dec21_IMG_1173_0_4.mp4,720p_2M_,720p,2M,Landscape,29.97002997002997,Files_Dec21_IMG_1173_0_4.mp4,720,1280
4813b21ba38bfab84f8aa6d201745a9e,53.73751870059064,2.653930804768301,1,1080p_ref_#Files_Oct30_IMG_0834 2023-10-24 04_0_7.mp4,1080p_ref_,ref,ref,Landscape,30.0,Files_Oct30_IMG_0834 2023-10-24 04_0_7.mp4,1080,1920
9613b3384378742fecd6e8ab84ecdd25,53.74026410188885,1.8839072560801209,0,1080p_3M_#Files_Dec11_IMG_0919_0_5.mp4,1080p_3M_,1080p,3M,Landscape,30.0,Files_Dec11_IMG_0919_0_5.mp4,1080,1920
7f42c1523e79eb432aab7c21eea136b7,53.7531671188883,2.1596676162379143,0,720p_0.5M_#Files_Dec19_PXL_20231210_233032444 2023-12-19 12_0_9.mp4,720p_0.5M_,720p,0.5M,Portrait,30.0,Files_Dec19_PXL_20231210_233032444 2023-12-19 12_0_9.mp4,1280,720
3be4282d358bdc7f4f0c1bb4fd3b4af3,53.75942062715311,2.146214771196193,0,360p_0.2M_#Files_Dec19_PXL_20231212_220031497_0_10.mp4,360p_0.2M_,360p,0.2M,Portrait,30.0,Files_Dec19_PXL_20231212_220031497_0_10.mp4,640,360
4970eaa22f830170c9bb57d03b18a417,53.76676472861133,2.608717476648836,0,720p_0.5M_#Files_Oct30_IMG_2012_0_6.mp4,720p_0.5M_,720p,0.5M,Portrait,29.97,Files_Oct30_IMG_2012_0_6.mp4,1280,720
34189796f1ae7316a0e8879c373b1b8c,53.7714736907694,2.095324439382515,0,720p_2M_#Files_Nov4_IMG_5948_0_8.mp4,720p_2M_,720p,2M,Landscape,29.97,Files_Nov4_IMG_5948_0_8.mp4,720,1280
b8a129dcd3b80cc9e39ecb00e5b65bdb,53.78174180924991,2.588825708946324,0,720p_2M_#Files_Oct30_IMG_0942_0_5.mp4,720p_2M_,720p,2M,Portrait,24.0,Files_Oct30_IMG_0942_0_5.mp4,1280,720
3a26133f1d2c1305cb478562ac398529,53.78613480441481,2.561289843723304,0,720p_0.5M_#Files_Dec11_IMG_0930_0_6.mp4,720p_0.5M_,720p,0.5M,Portrait,30.0,Files_Dec11_IMG_0930_0_6.mp4,1280,720
4227f4a781fbf069b8bc527b38625006,53.79471668610516,2.8812205315182453,1,1080p_ref_#Files_Nov4_PXL_20230301_035908209_6_16.mp4,1080p_ref_,ref,ref,Landscape,30.0,Files_Nov4_PXL_20230301_035908209_6_16.mp4,1080,1920
1b6fd2c57ddc679a7f40850a80c95dda,53.80381795215269,2.2630090879533142,0,720p_0.5M_#Files_Nov15_IMG_3566_0_4.mp4,720p_0.5M_,720p,0.5M,Portrait,30.0,Files_Nov15_IMG_3566_0_4.mp4,1280,720
c86a76f8ff05043861d6b8edabead57d,53.8061480009488,2.809637479127583,0,1080p_1M_#Files_Dec26_IMG_6482_0_6.mp4,1080p_1M_,1080p,1M,Landscape,29.97002997002997,Files_Dec26_IMG_6482_0_6.mp4,1080,1920
8870e842d1f740d4acdc818737dfcea9,53.8102755239256,2.9843524918198723,0,1080p_3M_#Files_Dec5_PXL_20231205_134037060_0_8.mp4,1080p_3M_,1080p,3M,Landscape,30.0,Files_Dec5_PXL_20231205_134037060_0_8.mp4,1080,1920
aad4864dc786551177edc518590f08c7,53.81335754591684,2.9283962632961704,0,720p_0.5M_#Files_Nov25_PXL_20231123_005225036_0_8.mp4,720p_0.5M_,720p,0.5M,Portrait,30.0,Files_Nov25_PXL_20231123_005225036_0_8.mp4,1280,720
4b3d6b786c6ae88f8b9369537efafae5,53.81464797881752,2.13981277328395,0,1080p_0.5M_#Files_Nov4_IMG_5989_3_13.mp4,1080p_0.5M_,1080p,0.5M,Portrait,29.97,Files_Nov4_IMG_5989_3_13.mp4,1920,1080
f33ba37bf38455ae25b8f70c9a4fd3e4,53.85456320274723,2.405695946715832,0,720p_0.5M_#Files_Dec20_PXL_20231218_041447618_0_8.mp4,720p_0.5M_,720p,0.5M,Landscape,30.0,Files_Dec20_PXL_20231218_041447618_0_8.mp4,720,1280
e845b9d1dd051b1807e1d44b4d029f7d,53.85671109260358,2.1290453510630414,0,720p_2M_#Files_Nov8_IMG_5534_0_9.mp4,720p_2M_,720p,2M,Landscape,59.94,Files_Nov8_IMG_5534_0_9.mp4,720,1280
88b08c4822f375ecd059bf5629557f38,53.86029722988187,2.036668366815864,0,1080p_1M_#Files_Nov8_IMG_3220_38_48.mp4,1080p_1M_,1080p,1M,Landscape,30.0,Files_Nov8_IMG_3220_38_48.mp4,1080,1920
2cf4fbbf08908d4e11c42dcacf452f56,53.86506431875864,2.226069264112293,0,720p_2M_#Files_Nov9_IMG_6637_3_13.mp4,720p_2M_,720p,2M,Landscape,30.0,Files_Nov9_IMG_6637_3_13.mp4,720,1280
150b68347bc1fc6b10e8d3080225c08c,53.86537526976702,3.3124498826591924,0,1080p_0.5M_#Files_Nov29_IMG_6742_10_20.mp4,1080p_0.5M_,1080p,0.5M,Landscape,59.784,Files_Nov29_IMG_6742_10_20.mp4,1080,1920
b1691c8b65341eace1adf54fb22220ea,53.88197183511144,2.7274476860318293,0,720p_0.5M_#Files_Dec19_PXL_20231213_060948265_0_9.mp4,720p_0.5M_,720p,0.5M,Landscape,29.882,Files_Dec19_PXL_20231213_060948265_0_9.mp4,720,1280
9ce8ff1e6abd8d7b5e2714f86eb3316a,53.8824930631131,3.023971647341856,0,1080p_0.5M_#Files_Nov12_20230930_212900000_iOS_0_8.mp4,1080p_0.5M_,1080p,0.5M,Portrait,30.0,Files_Nov12_20230930_212900000_iOS_0_8.mp4,1920,1080
